continent,location,date,population,new_vaccinations,Rolling_People_Vaccinated
South America,Argentina,2021-12-16,45605823,364845,74306022
South America,Argentina,2021-12-17,45605823,329750,74635772
South America,Argentina,2021-12-18,45605823,161636,74797408
South America,Argentina,2021-12-19,45605823,92152,74889560
South America,Argentina,2021-12-20,45605823,344570,75234130
South America,Argentina,2021-12-21,45605823,350820,75584950
South America,Argentina,2021-12-22,45605823,325790,75910740
South America,Argentina,2021-12-23,45605823,237377,76148117
South America,Argentina,2021-12-24,45605823,12775,76160892
South America,Argentina,2021-12-25,45605823,720,76161612
South America,Argentina,2021-12-26,45605823,52898,76214510
South America,Argentina,2021-12-27,45605823,431233,76645743
South America,Argentina,2021-12-28,45605823,521746,77167489
South America,Argentina,2021-12-29,45605823,496303,77663792
South America,Argentina,2021-12-30,45605823,424001,78087793
South America,Argentina,2021-12-31,45605823,31824,78119617
South America,Argentina,2022-01-01,45605823,4459,78124076
South America,Argentina,2022-01-02,45605823,103167,78227243
South America,Argentina,2022-01-03,45605823,487922,78715165
South America,Argentina,2022-01-04,45605823,547959,79263124
South America,Argentina,2022-01-05,45605823,542274,79805398
South America,Argentina,2022-01-06,45605823,543293,80348691
South America,Argentina,2022-01-07,45605823,567366,80916057
South America,Argentina,2022-01-08,45605823,269672,81185729
South America,Argentina,2022-01-09,45605823,163494,81349223
South America,Argentina,2022-01-10,45605823,512662,81861885
South America,Argentina,2022-01-11,45605823,498673,82360558
South America,Argentina,2022-01-12,45605823,498206,82858764
South America,Argentina,2022-01-13,45605823,464024,83322788
South America,Argentina,2022-01-14,45605823,418406,83741194
South America,Argentina,2022-01-15,45605823,187105,83928299
South America,Argentina,2022-01-16,45605823,133429,84061728
South America,Argentina,2022-01-17,45605823,419245,84480973
South America,Argentina,2022-01-18,45605823,405818,84886791
South America,Argentina,2022-01-19,45605823,385537,85272328
South America,Argentina,2022-01-20,45605823,382031,85654359
South America,Argentina,2022-01-21,45605823,370431,86024790
South America,Argentina,2022-01-22,45605823,173017,86197807
South America,Argentina,2022-01-23,45605823,118486,86316293
South America,Argentina,2022-01-24,45605823,366064,86682357
South America,Argentina,2022-01-25,45605823,346387,87028744
South America,Argentina,2022-01-26,45605823,343219,87371963
South America,Argentina,2022-01-27,45605823,351320,87723283
South America,Argentina,2022-01-28,45605823,346360,88069643
South America,Argentina,2022-01-29,45605823,157448,88227091
South America,Argentina,2022-01-30,45605823,96279,88323370
South America,Argentina,2022-01-31,45605823,357719,88681089
South America,Argentina,2022-02-01,45605823,340524,89021613
South America,Argentina,2022-02-02,45605823,315536,89337149
South America,Argentina,2022-02-03,45605823,278442,89615591
South America,Argentina,2022-02-04,45605823,321195,89936786
South America,Argentina,2022-02-05,45605823,134863,90071649
South America,Argentina,2022-02-06,45605823,91177,90162826
South America,Argentina,2022-02-07,45605823,286222,90449048
South America,Argentina,2022-02-08,45605823,271212,90720260
South America,Argentina,2022-02-09,45605823,299907,91020167
South America,Argentina,2022-02-10,45605823,267032,91287199
South America,Argentina,2022-02-11,45605823,240370,91527569
South America,Argentina,2022-02-12,45605823,123101,91650670
South America,Argentina,2022-02-13,45605823,77117,91727787
South America,Argentina,2022-02-14,45605823,229592,91957379
South America,Argentina,2022-02-15,45605823,216373,92173752
South America,Argentina,2022-02-16,45605823,215122,92388874
South America,Argentina,2022-02-17,45605823,211112,92599986
South America,Argentina,2022-02-18,45605823,214825,92814811
South America,Argentina,2022-02-19,45605823,87695,92902506
South America,Argentina,2022-02-20,45605823,53866,92956372
South America,Argentina,2022-02-21,45605823,202968,93159340
South America,Argentina,2022-02-22,45605823,203317,93362657
South America,Argentina,2022-02-23,45605823,205166,93567823
South America,Argentina,2022-02-24,45605823,171045,93738868
South America,Argentina,2022-02-25,45605823,206030,93944898
South America,Argentina,2022-02-26,45605823,72616,94017514
South America,Argentina,2022-02-27,45605823,35123,94052637
South America,Argentina,2022-02-28,45605823,44842,94097479
South America,Argentina,2022-03-01,45605823,43775,94141254
South America,Argentina,2022-03-02,45605823,133657,94274911
South America,Argentina,2022-03-03,45605823,126965,94401876
South America,Argentina,2022-03-04,45605823,124969,94526845
South America,Argentina,2022-03-05,45605823,58438,94585283
South America,Argentina,2022-03-06,45605823,54820,94640103
South America,Argentina,2022-03-07,45605823,152250,94792353
South America,Argentina,2022-03-08,45605823,103716,94896069
South America,Argentina,2022-03-09,45605823,119084,95015153
South America,Argentina,2022-03-10,45605823,116315,95131468
South America,Argentina,2022-03-11,45605823,127153,95258621
South America,Argentina,2022-03-12,45605823,56781,95315402
South America,Argentina,2022-03-13,45605823,28239,95343641
South America,Argentina,2022-03-14,45605823,105509,95449150
South America,Argentina,2022-03-15,45605823,125754,95574904
South America,Argentina,2022-03-16,45605823,118682,95693586
South America,Argentina,2022-03-17,45605823,114195,95807781
South America,Argentina,2022-03-18,45605823,122787,95930568
South America,Argentina,2022-03-19,45605823,66975,95997543
South America,Argentina,2022-03-20,45605823,31678,96029221
South America,Argentina,2022-03-21,45605823,116332,96145553
South America,Argentina,2022-03-22,45605823,107461,96253014
South America,Argentina,2022-03-23,45605823,116245,96369259
South America,Argentina,2022-03-24,45605823,24244,96393503
South America,Argentina,2022-03-25,45605823,110573,96504076
South America,Argentina,2022-03-26,45605823,49325,96553401
South America,Argentina,2022-03-27,45605823,21827,96575228
South America,Argentina,2022-03-28,45605823,105935,96681163
South America,Argentina,2022-03-29,45605823,94593,96775756
South America,Argentina,2022-03-30,45605823,92192,96867948
South America,Argentina,2022-03-31,45605823,96340,96964288
South America,Argentina,2022-04-01,45605823,86862,97051150
South America,Argentina,2022-04-02,45605823,24292,97075442
South America,Argentina,2022-04-03,45605823,14501,97089943
South America,Argentina,2022-04-04,45605823,75345,97165288
South America,Argentina,2022-04-05,45605823,71793,97237081
South America,Argentina,2022-04-06,45605823,61651,97298732
South America,Argentina,2022-04-07,45605823,59435,97358167
South America,Argentina,2022-04-08,45605823,66147,97424314
South America,Argentina,2022-04-09,45605823,26762,97451076
South America,Argentina,2022-04-10,45605823,10904,97461980
South America,Argentina,2022-04-11,45605823,63039,97525019
South America,Argentina,2022-04-12,45605823,63717,97588736
South America,Argentina,2022-04-13,45605823,69114,97657850
South America,Argentina,2022-04-14,45605823,20991,97678841
South America,Argentina,2022-04-15,45605823,11113,97689954
South America,Argentina,2022-04-16,45605823,20775,97710729
South America,Argentina,2022-04-17,45605823,6295,97717024
South America,Argentina,2022-04-18,45605823,87498,97804522
South America,Argentina,2022-04-19,45605823,93964,97898486
South America,Argentina,2022-04-20,45605823,100667,97999153
South America,Argentina,2022-04-21,45605823,94385,98093538
South America,Argentina,2022-04-22,45605823,99666,98193204
South America,Argentina,2022-04-23,45605823,38561,98231765
South America,Argentina,2022-04-24,45605823,13890,98245655
South America,Argentina,2022-04-25,45605823,103074,98348729
South America,Argentina,2022-04-26,45605823,96651,98445380
South America,Argentina,2022-04-27,45605823,97428,98542808
South America,Argentina,2022-04-28,45605823,107489,98650297
South America,Argentina,2022-04-29,45605823,113130,98763427
South America,Argentina,2022-04-30,45605823,41486,98804913
South America,Argentina,2022-05-01,45605823,883,98805796
South America,Argentina,2022-05-02,45605823,93192,98898988
South America,Argentina,2022-05-03,45605823,74670,98973658
North America,Aruba,2021-04-13,107195,2515,2515
North America,Aruba,2021-04-14,107195,2612,5127
North America,Aruba,2021-04-15,107195,2346,7473
North America,Aruba,2021-04-16,107195,2409,9882
North America,Aruba,2021-04-17,107195,2627,12509
North America,Aruba,2021-04-18,107195,69,12578
North America,Aruba,2021-04-19,107195,2527,15105
North America,Aruba,2021-04-20,107195,2201,17306
North America,Aruba,2021-04-21,107195,1963,19269
North America,Aruba,2021-04-22,107195,1946,21215
North America,Aruba,2021-04-23,107195,3662,24877
North America,Aruba,2021-04-24,107195,1329,26206
North America,Aruba,2021-04-25,107195,3824,30030
North America,Aruba,2021-04-26,107195,257,30287
North America,Aruba,2021-04-29,107195,1178,31465
North America,Aruba,2021-04-30,107195,1019,32484
North America,Aruba,2021-05-04,107195,1228,33712
North America,Aruba,2021-05-05,107195,546,34258
North America,Aruba,2021-05-06,107195,51,34309
North America,Aruba,2021-05-07,107195,705,35014
North America,Aruba,2021-05-08,107195,441,35455
North America,Aruba,2021-05-11,107195,1261,36716
North America,Aruba,2021-05-12,107195,1362,38078
North America,Aruba,2021-05-13,107195,1202,39280
North America,Aruba,2021-05-14,107195,2095,41375
North America,Aruba,2021-05-15,107195,1066,42441
North America,Aruba,2021-05-18,107195,2728,45169
North America,Aruba,2021-05-19,107195,2273,47442
North America,Aruba,2021-05-20,107195,1914,49356
North America,Aruba,2021-05-21,107195,2082,51438
North America,Aruba,2021-05-22,107195,3392,54830
North America,Aruba,2021-05-23,107195,5076,59906
North America,Aruba,2021-05-24,107195,1285,61191
North America,Aruba,2021-05-25,107195,1621,62812
North America,Aruba,2021-05-26,107195,288,63100
North America,Aruba,2021-05-27,107195,651,63751
North America,Aruba,2021-05-28,107195,782,64533
North America,Aruba,2021-05-29,107195,564,65097
North America,Aruba,2021-06-01,107195,478,65575
North America,Aruba,2021-06-02,107195,512,66087
North America,Aruba,2021-06-03,107195,1419,67506
North America,Aruba,2021-06-04,107195,14,67520
North America,Aruba,2021-06-07,107195,457,67977
North America,Aruba,2021-06-08,107195,660,68637
North America,Aruba,2021-06-09,107195,620,69257
North America,Aruba,2021-06-10,107195,557,69814
North America,Aruba,2021-06-11,107195,522,70336
North America,Aruba,2021-06-12,107195,2076,72412
North America,Aruba,2021-06-15,107195,395,72807
North America,Aruba,2021-06-16,107195,411,73218
North America,Aruba,2021-06-17,107195,435,73653
North America,Aruba,2021-06-18,107195,456,74109
North America,Aruba,2021-06-21,107195,423,74532
North America,Aruba,2021-06-22,107195,19,74551
North America,Aruba,2021-06-23,107195,524,75075
North America,Aruba,2021-06-24,107195,433,75508
North America,Aruba,2021-06-28,107195,585,76093
North America,Aruba,2021-06-29,107195,512,76605
North America,Aruba,2021-06-30,107195,869,77474
North America,Aruba,2021-07-01,107195,160,77634
North America,Aruba,2021-07-02,107195,568,78202
North America,Aruba,2021-07-06,107195,587,78789
North America,Aruba,2021-07-07,107195,484,79273
North America,Aruba,2021-07-08,107195,475,79748
North America,Aruba,2021-07-09,107195,549,80297
North America,Aruba,2021-07-10,107195,1260,81557
North America,Aruba,2021-07-13,107195,371,81928
North America,Aruba,2021-07-14,107195,465,82393
North America,Aruba,2021-07-15,107195,547,82940
North America,Aruba,2021-07-16,107195,23,82963
North America,Aruba,2021-07-20,107195,11,82974
North America,Aruba,2021-07-21,107195,462,83436
North America,Aruba,2021-07-22,107195,467,83903
North America,Aruba,2021-07-23,107195,59,83962
North America,Aruba,2021-07-27,107195,508,84470
North America,Aruba,2021-07-28,107195,411,84881
North America,Aruba,2021-07-29,107195,398,85279
North America,Aruba,2021-07-30,107195,293,85572
North America,Aruba,2021-07-31,107195,911,86483
North America,Aruba,2021-08-01,107195,4,86487
North America,Aruba,2021-08-02,107195,175,86662
North America,Aruba,2021-08-03,107195,355,87017
North America,Aruba,2021-08-04,107195,79,87096
North America,Aruba,2021-08-05,107195,181,87277
North America,Aruba,2021-08-06,107195,263,87540
North America,Aruba,2021-08-10,107195,417,87957
North America,Aruba,2021-08-11,107195,597,88554
North America,Aruba,2021-08-12,107195,215,88769
North America,Aruba,2021-08-13,107195,495,89264
North America,Aruba,2021-08-17,107195,573,89837
North America,Aruba,2021-08-18,107195,424,90261
North America,Aruba,2021-08-19,107195,366,90627
North America,Aruba,2021-08-20,107195,265,90892
North America,Aruba,2021-08-23,107195,320,91212
North America,Aruba,2021-08-24,107195,242,91454
North America,Aruba,2021-08-25,107195,297,91751
North America,Aruba,2021-08-26,107195,287,92038
North America,Aruba,2021-08-27,107195,283,92321
North America,Aruba,2021-08-30,107195,76,92397
North America,Aruba,2021-08-31,107195,572,92969
North America,Aruba,2021-09-01,107195,407,93376
North America,Aruba,2021-09-02,107195,235,93611
North America,Aruba,2021-09-03,107195,180,93791
North America,Aruba,2021-09-07,107195,100,93891
North America,Aruba,2021-09-08,107195,284,94175
North America,Aruba,2021-09-09,107195,242,94417
North America,Aruba,2021-09-10,107195,250,94667
North America,Aruba,2021-09-11,107195,821,95488
North America,Aruba,2021-09-12,107195,1902,97390
North America,Aruba,2021-09-13,107195,4,97394
North America,Aruba,2021-09-14,107195,404,97798
North America,Aruba,2021-09-15,107195,464,98262
North America,Aruba,2021-09-16,107195,386,98648
North America,Aruba,2021-09-21,107195,393,99041
North America,Aruba,2021-09-22,107195,26,99067
North America,Aruba,2021-09-23,107195,217,99284
North America,Aruba,2021-09-24,107195,165,99449
North America,Aruba,2021-09-25,107195,108,99557
North America,Aruba,2021-09-26,107195,51,99608
North America,Aruba,2021-09-27,107195,93,99701
North America,Aruba,2021-09-28,107195,155,99856
North America,Aruba,2021-09-29,107195,153,100009
North America,Aruba,2021-09-30,107195,118,100127
North America,Aruba,2021-10-01,107195,176,100303
North America,Aruba,2021-10-02,107195,2,100305
North America,Aruba,2021-10-05,107195,203,100508
North America,Aruba,2021-10-06,107195,243,100751
North America,Aruba,2021-10-07,107195,205,100956
North America,Aruba,2021-10-08,107195,143,101099
North America,Aruba,2021-10-09,107195,1,101100
North America,Aruba,2021-10-10,107195,185,101285
North America,Aruba,2021-10-13,107195,201,101486
North America,Aruba,2021-10-14,107195,86,101572
North America,Aruba,2021-10-15,107195,113,101685
North America,Aruba,2021-10-19,107195,221,101906
North America,Aruba,2021-10-20,107195,112,102018
North America,Aruba,2021-10-21,107195,113,102131
North America,Aruba,2021-10-22,107195,150,102281
North America,Aruba,2021-10-26,107195,95,102376
North America,Aruba,2021-10-27,107195,159,102535
North America,Aruba,2021-10-28,107195,75,102610
North America,Aruba,2021-10-29,107195,156,102766
North America,Aruba,2021-11-02,107195,94,102860
North America,Aruba,2021-11-03,107195,233,103093
